pred_prob,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120
0.574,154.3325054,499.1909967,-364.5005677,1030.30319,-252.6609251,343.6142967,135.9208268,348.357944,407.1798379,-346.3329267,-443.3693091,-322.1195292,-134.0607493,-193.9929916,161.5050389,114.3053782,-255.4583326,-461.6432382,-45.10621613,-188.9421876,-58.91241507,-19.60695275,253.5385539,-44.88094944,-142.6617354,-150.2415972,354.6380127,-74.80668588,-88.7205782,116.7324023,-32.44130873,-140.1799732,36.28250121,251.1018402,-70.34447196,47.26718119,238.0458911,21.4672589,149.555957,-164.304293,-132.8035257,-141.2660789,106.7791297,-67.9008477,-101.2043491,87.50432803,-31.89725551,-1.361784429,-58.14062868,-3.532890999,110.6586958,87.81506437,-209.5933109,-77.77626602,198.0592044,-19.11519452,-141.8128082,134.8587033,-92.56797329,-49.16813508,-135.5510667,6.431725806,114.2428018,-88.00776331,-42.7720728,-4.633501734,-141.8861605,-29.44491816,-8.752554454,28.79191193,-26.28685364,-54.45002543,-18.96623996,-139.3742671,-150.6104586,50.67513479,-84.38621563,-51.81824752,118.4497234,-9.161605049,-45.54660248,-55.18426694,-81.75277951,36.75972811,-142.7728115,-86.35623112,108.132109,-93.51239936,82.29987305,26.2656889,90.93226897,-9.973428271,63.72705974,1.259362719,45.66960827,86.87104491,135.0148084,-0.903792877,86.07505058,-64.86608815,-255.6726142,-40.79582276,-58.35924187,-59.7401159,149.4083541,50.56433442,-95.13101546,101.2763642,-36.3270212,-46.88995905,-13.47308735,-98.36424229,15.34621309,-2.715662017,-3.065488179,11.74381275,-25.4752684,-134.7121015,17.87692292,9.880840505
0.552,-440.5617536,784.1631431,-458.8897406,222.4286487,-285.008425,-177.6009834,-61.42614978,428.7900262,250.9887015,298.2870149,489.2428298,-225.5202971,-156.2065739,145.1964389,139.0908999,122.373662,-13.36143889,-215.9706594,243.0204,27.47105517,-338.3553243,-78.26139673,215.9352478,54.91868926,-100.1426006,224.2539231,379.0058673,115.4911837,334.1885866,10.44741845,198.610681,-15.16797754,-250.7913905,-213.3390233,-208.4720014,-257.0004842,-132.2687492,187.004266,-303.4535684,-109.7290846,19.20342918,-37.89629863,-9.979680624,-179.6266599,86.1015673,57.58108402,78.25787286,137.0582277,18.30658934,86.14058387,-52.7254969,-227.6334967,103.8628909,-95.11444457,-61.37882574,3.727641035,-32.98418765,-67.33846113,75.31067226,-62.39921601,117.3491788,108.3832845,-20.83207172,237.3627044,-15.17714325,83.89309651,-17.14222436,-84.99645473,52.41669413,67.56001166,147.0579977,-34.30697043,-44.20905867,71.79025284,4.509816734,-102.6341617,-67.58793991,85.94993274,-103.0161814,53.077736,49.47011692,-150.2868342,-42.05951303,-84.44769393,38.70325673,-16.69881791,53.65088336,112.9613214,1.244787732,-5.949900956,50.61327936,101.6972092,-71.06766805,52.30747652,20.8687896,43.77641611,-79.18029093,-17.42126768,-15.91444458,-10.80084175,-1.785537496,-52.36980563,-13.05370486,27.44615001,-139.7451858,-25.1168136,51.54157813,28.91311977,-54.30642905,12.50844011,65.31257493,-42.26083641,116.0288831,33.0555725,81.84674261,35.86265145,-62.45998361,59.87418793,-84.74236601,-5.215926434
0.59,1370.739262,76.42588598,156.5196608,-45.95580449,832.0421719,693.6545108,453.5027796,149.7289338,298.8204346,395.3994871,240.2929227,-441.7912258,-61.51616982,658.2473592,126.006654,271.3397389,-273.3828024,277.5344162,-261.4517587,18.19641432,-72.8556042,-94.56864662,274.97057,-266.1623864,-218.7000844,46.7013955,-3.744532676,-196.45454,536.8751012,72.04733749,-85.15713566,248.9156996,-333.841905,211.9541292,-94.83413069,23.37852996,-41.83189356,99.76359615,173.8646118,395.9254649,-11.9347114,-228.8122377,-44.45536442,-136.1495025,-137.0244328,-326.732127,74.61564121,62.14166874,-198.2379379,-163.4578786,-84.62151212,72.756923,-58.39735055,12.66759753,-66.14886973,-198.9641551,-61.68406435,31.86002779,68.36987223,-59.7026471,15.14187471,-5.935637577,0.675835952,-34.07247655,334.554526,252.4126378,42.96342535,-48.08806111,-114.3347885,38.53314432,-11.97471784,-137.3178618,0.046761928,44.59804093,-20.07721258,-40.47701294,-111.0252984,43.31864777,-144.2432593,-78.95451921,-3.519013983,152.9992769,28.68882011,-80.93714454,-54.97805162,76.35286769,-217.0424671,112.1895421,-18.4044085,47.5067429,202.7861287,7.605467812,-27.49652008,89.12640409,-116.9159788,-19.46480296,87.09928396,137.0854807,-72.39803666,-66.76356052,168.5150724,67.57743231,28.23002108,146.2577909,24.10575363,-30.87492789,-30.09028378,38.02936482,-1.779845193,22.9784178,-48.74449617,-23.92049648,-48.37816135,-194.0928302,11.75003614,-64.27826306,-41.55045959,-96.61460847,81.64509343,-4.774878313
0.599,610.3825748,563.3153109,-130.4466892,685.3506358,-720.8608242,-191.6297473,-567.6929668,93.19951144,-92.64705242,248.8024483,-194.8546956,-215.5625314,72.79771945,-24.2798258,-260.1146171,-536.5822951,80.05219517,-589.2253973,-276.0600786,247.8120643,7.629688193,18.27599777,-45.262538,-120.7856066,-1.425929918,305.5835746,128.8876834,-58.46787846,358.8899224,243.9418283,-118.0927039,276.4004456,45.16079063,-248.8517437,253.0146819,86.37466044,78.13635321,-154.2210046,194.4747544,-107.5522581,19.87066672,-54.19371148,56.47855318,117.9328041,-144.0489929,-16.90296414,139.1709743,-111.0467592,8.732577097,-33.37925768,-178.2896818,-129.8460949,3.344923514,-57.21939243,-181.4052903,20.32716869,135.8748691,-18.03107373,14.90893874,-86.8560242,60.59636946,-46.31050322,133.6501059,16.90879269,169.425963,139.1336487,171.7780494,0.82708759,-70.55496964,5.09450802,27.69892919,-83.3381186,-205.0379097,-81.49327003,32.96687075,3.060905338,19.22883081,-15.89887365,-96.55588086,-162.3368715,-85.45422947,-147.2379998,0.211183304,-186.7579055,128.8543611,59.11522366,0.05741108,4.381434079,-18.6993326,287.985898,-126.9661321,63.23470215,-0.603605293,-87.63186195,-23.74864888,-108.9144687,89.80072247,-140.5220413,15.26967447,-8.853785104,-164.8194535,-156.1991256,-109.7337369,-37.82582961,30.41761525,-23.48872992,-61.23162772,-110.888318,8.945577209,103.4961447,103.0304596,-129.8834622,95.71888924,23.10814875,3.454833616,29.85431937,35.27957442,-17.93146639,-83.66119075,68.88268607
0.673,-450.2901505,-459.9830797,-732.7783293,-158.0255683,-17.60683203,346.1494067,125.3334909,-154.6798253,122.9721769,42.00189261,79.63988949,161.7934684,214.1964607,73.7279848,-497.8518396,236.6304459,15.6954578,54.42610505,-10.44649733,211.5332999,94.05904895,57.10853021,13.72184271,114.3395901,-157.1665969,-154.1142346,37.53015664,-258.5726496,22.57120938,26.88048629,184.891518,-62.82120285,137.4292334,-1.376620109,81.03923792,-85.73350285,116.5341924,24.79856878,48.03839315,-88.44883232,38.18051709,-99.08596795,-32.54360203,73.76388968,-91.26186997,32.26901508,-14.20395501,-51.98449322,-10.5261248,-5.291455474,-69.88990859,46.57441369,7.084731863,100.7614189,-58.05960491,-121.5021222,86.92543983,-28.4346678,-227.588147,15.04065804,-25.49362263,-75.55915739,27.95142554,-52.67231045,-19.65976248,-33.91388369,111.8929863,108.9778333,149.1897516,17.86319955,54.15752487,-56.27021986,-22.11278215,38.73454644,47.42697004,116.0985545,-92.76598022,22.41458729,37.18811669,-78.06493187,19.27529741,4.625674927,-31.11372605,23.27761123,11.26096036,-94.37424368,0.547822739,33.72758766,-108.7529894,-64.45058861,-59.85580349,-3.341237347,-45.4234704,6.520303263,-48.96912618,-26.04169348,-84.78665209,102.2845961,16.48147196,-123.2408351,-141.7085491,9.893558089,-10.6607119,-98.02500277,-56.4117277,-95.99239492,-96.01654002,-90.96629988,85.55977853,76.68782309,100.5576517,-129.9430721,-10.59036998,23.16907178,-59.20768412,-32.15871815,-42.40663226,28.10107701,0.996306498,142.0902175
0.635,-794.2633684,483.2102437,-450.2987748,834.4369063,41.14280169,-306.2066055,-280.537762,47.02471331,-308.4305218,-112.8946186,-107.9023403,-37.35434584,2.413275094,-23.93942948,361.2602854,390.4885251,278.5148821,145.3154403,-109.9476265,137.9025971,235.1988775,150.3591987,-107.3937386,-115.3260835,-192.2787398,116.1715043,66.75604452,55.617694,151.3276636,43.37213239,-2.742452468,-68.61427673,-32.76139511,-83.38278606,78.89630332,-21.90262056,155.0167877,61.35188649,-184.1630052,-68.33384483,-73.28805701,51.76294437,18.13473844,94.83146802,-64.78648761,165.260721,14.57124245,-134.5013065,36.90648827,114.0707987,-3.194210154,-112.9229916,-110.4024248,90.69382545,-16.67243144,-69.02414168,-80.57742173,12.19449721,159.2568117,117.168461,-237.5354377,-176.2533973,-120.5878587,17.53138969,-120.8395843,-57.59549172,-82.339118,-167.6837493,17.77630447,158.5790778,85.36263567,-42.56521002,-72.28274998,-135.9565563,-6.819027177,29.94516899,-62.9784343,-12.75904448,-48.18968742,-47.23706283,39.55821624,26.11228824,-8.626409318,-140.3640084,94.19335166,136.5618797,25.79502123,59.57930528,38.91701201,81.3134879,96.80615484,-93.99580161,90.87275605,-54.35221535,-58.02846342,14.22440381,66.24641735,66.79934725,60.54084646,-121.2181327,21.19594516,128.2349274,-33.433711,94.05515847,89.13336985,57.0470106,-26.84656596,-72.10220274,-177.2326879,92.75829254,-16.68581382,-17.25990473,-174.6334603,-50.31705444,10.41243404,-108.0448303,-104.200943,-35.4954165,-68.60571363,-46.56085924
0.616,39.87580621,909.718846,-389.1701682,-284.5470001,-401.0197678,551.6905402,-566.6567249,-258.7217944,317.8983753,119.6360643,259.8044271,-99.02889363,-23.32282624,-33.88454205,-110.524424,-357.6620174,-456.6884744,-84.62660374,479.9015818,-338.343739,-75.94275462,-104.5155804,71.66863793,-66.32127344,-4.208691915,210.326984,-275.0657972,212.2513349,-72.33491374,133.646195,-14.38772774,48.30814532,142.6916363,205.8288634,285.5590868,147.0746359,133.5527253,-17.41501215,32.51522698,165.2464572,12.91131328,78.06098245,50.20763758,-71.53169619,186.6594245,53.64111234,-153.9538414,-43.90162014,82.95719087,-132.7238515,-9.101697394,83.49181826,-42.172323,-90.34452877,-25.80191585,-45.9990818,80.45525339,-26.65967176,22.08648229,-71.22190782,7.767797557,-17.17304894,-17.46314851,-75.78611026,219.9638374,-52.45001569,149.3123109,-135.4328165,35.19495012,-44.5569256,-87.4427006,-21.92963804,-37.95902819,-119.6720392,63.60961945,53.17327372,-17.46323085,133.2372726,-73.19009514,59.42794614,-26.93723557,172.1890689,-60.99943514,29.4860993,-12.07282695,-24.0969812,58.46117915,78.21706489,13.80687285,1.773035875,-43.48828512,-190.2736064,53.75297176,-8.311890759,56.64136088,324.0796138,-87.54727823,-38.85749144,-93.20942476,191.6753988,-24.42086635,-44.45305326,59.852937,-18.78073648,-91.9863453,33.65047663,33.00914557,-46.89121077,-83.87371622,-5.326859916,-74.81165218,16.49870596,-34.67552838,20.26740962,-40.98045061,-141.8632454,-26.18501856,159.752153,-28.53348625,119.3806234
0.602,545.3000411,-500.4871859,-393.4124956,-24.10159776,-343.8432696,305.9573593,-428.8024299,-50.21840536,-309.6215617,332.7000831,-355.4118639,216.9102848,-385.5067766,300.7586193,-436.2017297,-206.2735592,-28.44985538,-160.1536536,48.03097279,-117.0375367,278.9513888,-16.18830694,218.011977,102.7148877,-85.64430734,-355.8403814,-255.8508881,82.16125225,-22.1839429,-12.23979009,-72.4659027,-206.0319709,146.8742895,-122.4855598,-157.3228479,-3.743520409,-53.44170724,15.52107435,149.7991719,-93.27001221,-64.13002986,-71.85765371,-20.99096783,-111.6453413,-37.90573501,46.0984675,-104.8350177,-238.337121,-17.54135363,63.68644311,-36.23439691,-79.21341731,41.19282762,186.0383483,5.637489887,105.4794044,82.65837807,27.45581391,-27.28845457,-38.94102701,-42.82288786,28.10081456,81.29721062,-22.1600813,-23.88304239,-13.61438555,67.82798637,64.21496578,68.44367011,-35.61983606,-51.36379965,-78.22520055,40.92468677,-197.4124672,18.00154229,53.010995,-99.49994901,-134.4988703,-30.30586621,-124.0038079,77.07811772,-125.8373502,35.34989644,-104.4791552,-94.53254786,-119.8225185,-37.60614638,-29.50016348,90.90644864,-14.92805709,2.51027574,87.74633783,-72.31390895,-71.84730064,-172.5811685,-106.6666697,-131.2835588,-33.04550895,-18.02220748,-37.73255606,52.58387913,-94.16426922,-4.588154592,-124.2785326,85.70670565,81.01960006,-122.6120094,4.415317538,-32.15820897,-84.9556985,-130.8695153,4.140091326,72.18274511,104.361142,25.14045457,-22.42127621,-26.62207597,-1.82773909,-27.11099825,5.297475085
0.617,2.143536491,70.31173838,-131.976116,-120.8102482,-723.5049801,124.1236961,-98.23290971,515.1965667,-319.2794942,-96.46146172,-348.5936146,-263.2122609,314.5425427,166.3632045,-442.2883077,181.7546286,-278.0917195,161.6979309,331.5386799,240.4334864,-204.8722339,209.8089478,-143.1686257,182.8332089,-284.1540624,309.9789531,90.09956209,-121.9668845,210.473346,-164.4518548,36.37335068,44.4473778,246.9436371,110.8056656,-162.0744004,-241.0903494,130.9722808,-19.96240184,-63.18951389,-55.70101587,-59.87248651,-19.56860751,104.07461,106.8399805,50.28620383,-62.55047429,-74.68310307,58.94432297,54.38750631,-182.8030879,125.8171279,122.1685086,-68.96895086,-125.6388826,118.730007,68.83081218,2.513520227,-201.5075973,-79.00020974,28.22319024,23.98961423,-16.75849473,28.571906,-114.0769405,100.1053334,-57.07530987,-145.560435,39.71485156,7.964068643,-69.14500437,-105.5397509,-6.293014572,-24.57139639,155.4600855,29.48447071,-162.1081952,-25.31212419,-64.20029617,143.9431898,-38.02180928,-233.1096159,18.5858248,-8.645830495,139.6143392,38.82055007,197.7659868,-50.26001341,82.79088884,38.94238394,-63.59008865,-102.7502752,-21.77278146,72.47841082,-0.788521457,-160.5759866,-90.02153869,77.77552495,11.77243831,-120.2076497,89.69627016,54.77232969,164.026369,18.70466137,27.39402679,3.191949583,-57.45034614,-49.27474067,42.47580692,-4.394659103,-48.55604916,83.91202997,-52.55726641,-85.19155652,77.05225672,-101.7756264,-12.34496375,-15.96234554,-105.0489443,-58.59721,52.21948015
0.636,-603.3373516,2.736954237,-183.0745269,3.828060096,-431.7292769,483.5463117,-464.5659761,-144.2596923,206.3003967,-477.3675448,342.1939927,-11.12347012,-122.0642879,-256.0627483,129.1872859,151.5059747,349.2394455,1.681350288,77.41964553,106.7016702,-203.9920435,2.098755213,14.66909736,-112.6635682,-168.0611804,73.83484819,-146.7209451,-166.0293551,107.0800856,82.82571616,-259.5220869,-151.7317476,-166.7842944,31.47625324,-152.3555293,213.6969389,-120.2655007,41.01243644,-87.16382022,97.20155434,90.73554018,99.30660394,-37.88941133,-72.2958323,74.26244645,-41.67140456,53.45243895,-10.96688737,234.4819184,16.69184093,61.43637924,-197.2206524,174.9156859,83.60378155,2.116789571,30.61866402,169.9836642,-89.34837776,12.54615152,-171.30069,-17.2459941,18.86794056,65.87685632,154.6790309,13.12798189,148.2402003,-21.46683695,48.31781482,-96.19332892,-3.232955095,14.87979193,-7.347462456,-66.94489057,72.31202944,-37.19669657,-46.75981265,129.6016762,39.35521114,19.59826792,-82.93633082,-96.2387882,-91.9750081,-81.57763843,44.54945872,36.51738005,-40.80185919,67.73533661,-177.2885273,18.00158152,-5.22655058,50.53339851,67.31336387,-33.21862111,70.50706608,1.186498836,-128.9335901,33.88578715,-27.93475899,-21.25929158,-17.62774142,50.09736993,-83.12570551,46.4791627,-69.48499477,-42.50482464,3.942569306,-80.74693039,93.67030261,4.747119286,-26.1596342,-46.24239168,66.81760135,-83.01546946,51.25013323,8.802433422,-58.94467975,-32.7299457,-66.59856518,-51.54523776,49.28846123
0.691,-161.1452049,-704.5042872,-167.3837261,-331.2960338,-181.9895939,-148.6304066,286.5239245,-96.80244679,255.8467572,-214.7449948,-7.158564514,341.8982076,22.1252177,-25.39917417,-513.131353,109.6568394,-107.3940458,164.17753,-193.9212241,-351.597402,58.74526096,128.9652326,-150.2322863,-3.340231291,-28.09885253,127.7099435,322.1541001,-130.7147023,-137.2570358,-34.42298667,-9.363157663,-212.7374397,-168.9519435,-116.7892737,115.3839441,158.8251273,56.65235448,73.07067367,-113.8493464,68.736993,214.2267871,-62.7412062,87.37493837,30.60436504,-23.32212309,-11.54862003,59.95253708,-159.4634937,238.8700763,-24.76621117,-35.89765446,-56.25921987,-129.813061,-155.7769692,-180.6918935,48.48216829,51.00995131,131.5153554,12.24032565,-42.09624531,-204.5777384,-75.63715362,162.0494171,-47.72036347,-44.21193406,-123.4318422,-70.98803038,29.63180443,-68.99335589,-27.56578838,-118.5098994,-6.710099957,-9.235816395,52.71451324,-219.0221768,-78.96554292,19.44033498,56.63124246,-15.36956933,68.84343815,81.8155328,-68.55241662,92.5249374,123.1975014,86.3467534,28.11512975,-32.57463942,-13.91759777,-97.66244297,103.9356649,-56.2212998,122.5945104,-150.4488315,65.55290888,4.396816001,-31.30861683,-26.15258495,-46.83899271,35.65176276,20.02477389,-118.9126778,57.95052694,57.85118333,187.0268548,-13.33719,-11.3023388,-45.30827506,6.890239377,-38.18578121,51.42089699,-35.02166649,43.20389209,-21.58836242,69.11660314,12.88858093,40.34538051,80.13486347,10.8739132,103.59351,-53.11242121
0.617,1438.130293,648.3759664,589.5562614,242.8288087,-455.7252895,432.2902923,-50.19703883,-361.8359189,114.4070375,-546.0027253,-323.8984653,-109.4386062,-247.2900478,402.0672663,-49.15698982,208.6653757,12.04507988,198.1635681,364.940484,27.36321886,192.1011996,-276.340133,-375.2877811,325.0171636,-198.9113918,-279.2841118,239.3395464,426.4900751,-254.8682682,-115.1054595,158.4309228,-196.6688954,-366.645525,-24.96614116,-272.9848163,9.321410506,-87.93584174,50.16068011,291.0928548,-92.59300348,103.8933287,86.64687466,-4.447941834,124.7312404,25.83663181,59.13259576,12.49523444,41.40466031,-58.74353294,-26.75737844,92.61491945,-68.81829611,43.19486252,10.48285732,-76.04505234,-55.50648126,146.2272083,84.8098705,-40.20405697,84.28803271,-48.31173336,-132.5265167,-40.9546566,46.00933918,69.31982253,111.2429534,56.92879138,-1.046739834,-116.8129587,79.19638186,75.60462786,71.94493825,-24.36321734,105.1991142,-48.96631355,-98.55520438,-18.57562046,55.76095115,-92.36906153,27.14784638,76.48826807,-91.21138229,18.03164308,-91.69870964,114.9114625,-85.08189444,-37.65911021,-88.34386429,13.75875595,85.91014463,73.2765609,35.15232769,-3.321788072,64.4474286,13.48384972,54.32365966,-135.4123094,-21.35571652,0.983815265,-145.4323773,-37.99553053,42.19956167,58.54136863,14.73332788,-24.74277045,-79.70815267,-42.82124355,108.8756312,120.4420376,32.95687178,36.30040103,26.27001938,62.41143876,-43.70790892,46.77594848,5.870472514,-34.72488445,24.33976742,-37.04570699,-57.80885758
0.662,-11.11796541,-393.6849578,-59.64455079,-200.9830869,-558.3953171,25.36445628,-375.122041,277.6804216,-552.0634434,-167.004958,18.59595327,20.00040893,3.375688058,-86.78890875,-368.8559293,226.5213415,-101.3244456,73.88823562,36.57509996,107.4535562,10.47951989,-21.42811154,-0.745118109,360.091653,-181.478251,-220.0451992,-208.4736021,107.6564487,3.470731873,42.99110018,-332.3885999,-71.75846584,78.19148597,13.25203672,166.9886543,-101.5851842,25.68782598,-26.03105117,146.6546125,97.76215903,140.5831924,-155.433401,231.2843275,-143.5394973,198.5958438,-8.499480477,-7.357973793,159.5532899,46.32549765,-31.41682826,17.31503289,-28.29444628,-42.82039692,-103.8372494,29.38324821,-99.3089319,-4.497043884,-87.5024265,-53.00533735,-121.8520382,-204.6843752,-122.121713,-7.029566295,-83.762432,-208.4594917,-115.2002524,-9.476580611,136.005231,52.9294256,100.3154823,-169.1632388,-114.5283673,-36.69457501,-76.92406194,-90.77325323,99.3395674,4.1119458,43.82381972,-75.00255924,16.45376289,-122.0660797,0.641499813,-20.97142719,-98.44832353,-129.848272,-32.40632969,-79.87207704,-44.91443715,124.8299326,23.47255018,-105.670748,-71.50966089,-85.6332682,147.6309691,121.3732375,10.78329581,52.15573943,177.432926,63.23304257,98.62673277,-53.64075548,6.138911651,31.59586838,-30.50477767,29.83214004,-40.30197144,5.091828745,-58.80788773,-62.24073258,-24.54415374,31.82126025,-90.80089232,74.02770105,33.35664831,61.86166156,-46.04805384,-51.72217758,39.9260735,-16.95130534,-71.45175509
0.675,-835.4616837,434.5835237,62.99045481,219.6809129,247.816754,-129.3171716,-32.07899767,637.3998462,68.16136084,-441.8180574,-427.5934308,59.210704,-315.7433444,116.3908192,-120.9821821,-105.5492844,79.35083441,171.0862452,-108.7100082,-48.74571543,-138.2560137,-262.6208698,-61.8814941,-48.35936637,-188.586159,-32.30518561,144.3665032,-248.9754881,223.8473255,13.47119515,188.1228347,-11.00578773,192.2338691,-6.625976002,-78.85395095,25.56901728,-337.7354622,-139.9178945,-3.151701113,-121.4308428,-114.023157,2.141692968,-13.0270782,96.8762644,63.06219797,-326.0856254,-58.30046221,174.5804499,-202.0405854,270.0070412,-13.48391324,-8.3255742,183.5727206,-1.706183605,-149.6848747,55.64047783,-62.10378049,46.98287389,10.35250415,-3.670465739,75.54828609,-131.0541297,31.50809583,83.09429248,-14.54853125,15.50337238,40.23445904,10.85484384,28.30193109,-9.429012536,-80.73221224,-56.06846237,-116.2604944,-33.68623947,-55.03415664,17.61629485,9.535480501,-25.28547194,-84.988607,245.7415058,-11.26628488,-36.52399777,49.70686398,40.82103006,-10.98492084,-111.5156307,20.08522003,52.12220148,-20.47541613,31.43103609,5.295126833,114.0113421,-40.51832021,118.6591993,-85.09289787,201.5545669,106.9052,88.15062412,22.13035735,36.07446478,65.97439161,94.05811274,-25.30899557,-121.4529369,94.87160646,83.53616832,62.39847284,-34.83284918,-37.42210789,96.1148894,-48.78400693,50.17337025,-79.50504516,40.22414612,-80.64854343,-22.84746612,6.958252553,0.815780859,21.83875294,-118.477056
